window_id,start_time,end_time,accel_VectorRMS,accel_PC1_PeakToPeak,accel_VectorCrestFactor,accel_PC1_DominantFreq,accel_PC1_RMSF,accel_PC1_VarianceRatio,accel_PC1_Direction_X,accel_PC1_Direction_Y,accel_PC1_Direction_Z,gyro_VectorRMS,gyro_STD_X,gyro_STD_Y,gyro_STD_Z,pressure_Mean,temperature_Mean
60,300.0,310.0,1.0195774816912517,1.2678115308772577,1.4061106392969203,0.8,2.3780953645110197,0.7735221155979095,-0.9990036999677528,-0.039461645022236806,-0.020841929442331764,4.4276039507224585,0.3863239659399167,1.9943569861762305,1.9323239585207286,1022.4661718750001,24.300000000000008
61,305.0,315.0,1.0221244553318838,1.2667431612145903,1.402606832382391,0.30000000000000004,2.4423698327390206,0.7652218662799295,-0.9974471595020291,-0.06694148498178794,-0.024859637764193046,4.363495041221616,0.3854578089752496,1.945453675349194,1.8682800726216744,1022.4525781250001,24.300000000000008
62,310.0,320.0,1.0293675007316385,0.3819121324671286,1.1805105241771412,0.1,2.0301176046932397,0.5187876047816076,-0.15199161002152747,0.6479153779520198,0.7463941408507673,4.357151937063505,0.27625676992553055,1.8393528534785297,1.5972195242147256,1022.45109375,24.300000000000008
63,315.0,325.0,1.0409592940153207,0.49351600074263335,1.1820696882967945,0.30000000000000004,2.6650116068464462,0.4824994009351267,-0.9856944565603342,0.060730646531596225,0.15722031318529275,4.541354127909221,0.25415821945584954,1.8961317772556712,1.5640773209587497,1022.454765625,24.300000000000008
64,320.0,330.0,1.0278085770676124,0.5025923067619029,1.1971941620851023,0.6000000000000001,2.4177843869671247,0.592760713713763,-0.9954759524047334,-0.06630151605021764,0.06805686705492522,4.244347118438462,0.2992937108086133,1.8716938262827851,1.394754854412147,1022.4356250000002,24.300000000000008
65,325.0,335.0,1.0146284428455818,0.43110659039465116,1.1682178575404796,1.3,2.2106166527627202,0.4942033283809095,-0.9542569699750828,-0.2121251228059468,0.2107049300052946,4.005266819646664,0.3265597032774979,1.7139048987295176,1.389513058833322,1022.425703125,24.300000000000008
66,330.0,340.0,1.0184328993452392,0.36434096710215635,1.1193298427712273,0.9,2.290057014388405,0.47291381809436295,-0.4592838907505167,-0.32421362512802127,-0.8270089678947956,4.085169767806091,0.3684427168808722,1.587690564256647,1.502426397641968,1022.4315625,24.300000000000008
67,335.0,345.0,1.03043775732392,0.5257923047429225,1.1953489686285297,0.1,1.75423692076206,0.5665662136248354,-0.8168031515239467,-0.36423373495008016,-0.4473995954232226,4.2248995349187,0.33852809127749556,1.462853612161731,1.7287420071908206,1022.421328125,24.300000000000008
68,340.0,350.0,1.03302299091822,0.5196778154759137,1.267840040056031,0.6000000000000001,1.6714750617247354,0.5518014544989539,-0.8377558456732543,-0.3079216220260689,-0.4509428098208523,4.44658856704883,0.31774419800942444,1.9084766395379613,1.9508425855444125,1022.4295312500001,24.300000000000008
69,345.0,355.0,1.010832955220285,0.38616264847068527,1.295671953927481,0.7000000000000001,2.1456584235262826,0.4541797963545472,-0.7650697462188636,-0.06290700712227892,-0.6408673746380922,4.436761641653037,0.31431010298626,2.040368295408354,2.012332555489842,1022.432890625,24.300000000000008
